index,sub_index,source,theme,all_messages,message_evaluation
2792,sub161,AI,Young Drivers,quality_ai_yd_05_1,5.0
2980,sub161,Human,Migrant Workers,quality_hum_mw_01_1,5.0
3168,sub161,Human,Migrant Workers,quality_hum_mw_02_1,
3356,sub161,Human,Migrant Workers,quality_hum_mw_03_1,5.0
3544,sub161,Human,Migrant Workers,quality_hum_mw_04_1,2.0
3732,sub161,Human,Migrant Workers,quality_hum_mw_05_1,5.0
3920,sub161,Human,Women Drivers,quality_hum_wd_01_1,5.0
4108,sub161,Human,Women Drivers,quality_hum_wd_02_1,4.0
4296,sub161,Human,Women Drivers,quality_hum_wd_03_1,4.0
4484,sub161,Human,Women Drivers,quality_hum_wd_04_1,5.0
4672,sub161,Human,Women Drivers,quality_hum_wd_05_1,5.0
4860,sub161,Human,Young Drivers,quality_hum_yd_01_1,5.0
5048,sub161,Human,Young Drivers,quality_hum_yd_02_1,5.0
5236,sub161,Human,Young Drivers,quality_hum_yd_03_1,5.0
5424,sub161,Human,Young Drivers,quality_hum_yd_04_1,5.0
5612,sub161,Human,Young Drivers,quality_hum_yd_05_1,5.0
161,sub162,AI,Migrant Workers,quality_ai_mw_01_1,4.0
349,sub162,AI,Migrant Workers,quality_ai_mw_02_1,3.0
537,sub162,AI,Migrant Workers,quality_ai_mw_03_1,3.0
725,sub162,AI,Migrant Workers,quality_ai_mw_04_1,4.0
913,sub162,AI,Migrant Workers,quality_ai_mw_05_1,4.0
1101,sub162,AI,Women Drivers,quality_ai_wd_01_1,5.0
1289,sub162,AI,Women Drivers,quality_ai_wd_02_1,4.0
1477,sub162,AI,Women Drivers,quality_ai_wd_03_1,3.0
1665,sub162,AI,Women Drivers,quality_ai_wd_04_1,3.0
1853,sub162,AI,Women Drivers,quality_ai_wd_05_1,3.0
2041,sub162,AI,Young Drivers,quality_ai_yd_01_1,3.0
2229,sub162,AI,Young Drivers,quality_ai_yd_02_1,3.0
2417,sub162,AI,Young Drivers,quality_ai_yd_03_1,4.0
2605,sub162,AI,Young Drivers,quality_ai_yd_04_1,3.0
2793,sub162,AI,Young Drivers,quality_ai_yd_05_1,4.0
2981,sub162,Human,Migrant Workers,quality_hum_mw_01_1,4.0
3169,sub162,Human,Migrant Workers,quality_hum_mw_02_1,
3357,sub162,Human,Migrant Workers,quality_hum_mw_03_1,3.0
3545,sub162,Human,Migrant Workers,quality_hum_mw_04_1,5.0
3733,sub162,Human,Migrant Workers,quality_hum_mw_05_1,4.0
3921,sub162,Human,Women Drivers,quality_hum_wd_01_1,5.0
4109,sub162,Human,Women Drivers,quality_hum_wd_02_1,3.0
4297,sub162,Human,Women Drivers,quality_hum_wd_03_1,3.0
4485,sub162,Human,Women Drivers,quality_hum_wd_04_1,5.0
4673,sub162,Human,Women Drivers,quality_hum_wd_05_1,4.0
4861,sub162,Human,Young Drivers,quality_hum_yd_01_1,5.0
5049,sub162,Human,Young Drivers,quality_hum_yd_02_1,3.0
5237,sub162,Human,Young Drivers,quality_hum_yd_03_1,4.0
5425,sub162,Human,Young Drivers,quality_hum_yd_04_1,3.0
5613,sub162,Human,Young Drivers,quality_hum_yd_05_1,5.0
162,sub163,AI,Migrant Workers,quality_ai_mw_01_1,3.0
350,sub163,AI,Migrant Workers,quality_ai_mw_02_1,1.0
538,sub163,AI,Migrant Workers,quality_ai_mw_03_1,2.0
726,sub163,AI,Migrant Workers,quality_ai_mw_04_1,1.0
914,sub163,AI,Migrant Workers,quality_ai_mw_05_1,1.0
1102,sub163,AI,Women Drivers,quality_ai_wd_01_1,2.0
1290,sub163,AI,Women Drivers,quality_ai_wd_02_1,1.0
1478,sub163,AI,Women Drivers,quality_ai_wd_03_1,2.0
1666,sub163,AI,Women Drivers,quality_ai_wd_04_1,2.0
1854,sub163,AI,Women Drivers,quality_ai_wd_05_1,1.0
2042,sub163,AI,Young Drivers,quality_ai_yd_01_1,1.0
2230,sub163,AI,Young Drivers,quality_ai_yd_02_1,1.0
2418,sub163,AI,Young Drivers,quality_ai_yd_03_1,2.0
2606,sub163,AI,Young Drivers,quality_ai_yd_04_1,2.0
2794,sub163,AI,Young Drivers,quality_ai_yd_05_1,1.0
2982,sub163,Human,Migrant Workers,quality_hum_mw_01_1,3.0
3170,sub163,Human,Migrant Workers,quality_hum_mw_02_1,
3358,sub163,Human,Migrant Workers,quality_hum_mw_03_1,1.0
3546,sub163,Human,Migrant Workers,quality_hum_mw_04_1,3.0
3734,sub163,Human,Migrant Workers,quality_hum_mw_05_1,3.0
3922,sub163,Human,Women Drivers,quality_hum_wd_01_1,3.0
4110,sub163,Human,Women Drivers,quality_hum_wd_02_1,3.0
4298,sub163,Human,Women Drivers,quality_hum_wd_03_1,1.0
4486,sub163,Human,Women Drivers,quality_hum_wd_04_1,4.0
4674,sub163,Human,Women Drivers,quality_hum_wd_05_1,4.0
4862,sub163,Human,Young Drivers,quality_hum_yd_01_1,2.0
5050,sub163,Human,Young Drivers,quality_hum_yd_02_1,4.0
5238,sub163,Human,Young Drivers,quality_hum_yd_03_1,1.0
5426,sub163,Human,Young Drivers,quality_hum_yd_04_1,1.0
5614,sub163,Human,Young Drivers,quality_hum_yd_05_1,2.0
163,sub164,AI,Migrant Workers,quality_ai_mw_01_1,3.0
351,sub164,AI,Migrant Workers,quality_ai_mw_02_1,3.0
539,sub164,AI,Migrant Workers,quality_ai_mw_03_1,4.0
727,sub164,AI,Migrant Workers,quality_ai_mw_04_1,4.0
915,sub164,AI,Migrant Workers,quality_ai_mw_05_1,5.0
1103,sub164,AI,Women Drivers,quality_ai_wd_01_1,5.0
1291,sub164,AI,Women Drivers,quality_ai_wd_02_1,4.0
1479,sub164,AI,Women Drivers,quality_ai_wd_03_1,5.0
1667,sub164,AI,Women Drivers,quality_ai_wd_04_1,4.0
1855,sub164,AI,Women Drivers,quality_ai_wd_05_1,4.0
2043,sub164,AI,Young Drivers,quality_ai_yd_01_1,5.0
2231,sub164,AI,Young Drivers,quality_ai_yd_02_1,4.0
2419,sub164,AI,Young Drivers,quality_ai_yd_03_1,4.0
2607,sub164,AI,Young Drivers,quality_ai_yd_04_1,4.0
2795,sub164,AI,Young Drivers,quality_ai_yd_05_1,4.0
2983,sub164,Human,Migrant Workers,quality_hum_mw_01_1,4.0
3171,sub164,Human,Migrant Workers,quality_hum_mw_02_1,
3359,sub164,Human,Migrant Workers,quality_hum_mw_03_1,5.0
3547,sub164,Human,Migrant Workers,quality_hum_mw_04_1,5.0
3735,sub164,Human,Migrant Workers,quality_hum_mw_05_1,5.0
3923,sub164,Human,Women Drivers,quality_hum_wd_01_1,5.0
4111,sub164,Human,Women Drivers,quality_hum_wd_02_1,3.0
4299,sub164,Human,Women Drivers,quality_hum_wd_03_1,4.0
4487,sub164,Human,Women Drivers,quality_hum_wd_04_1,4.0
4675,sub164,Human,Women Drivers,quality_hum_wd_05_1,4.0
4863,sub164,Human,Young Drivers,quality_hum_yd_01_1,4.0
5051,sub164,Human,Young Drivers,quality_hum_yd_02_1,3.0
5239,sub164,Human,Young Drivers,quality_hum_yd_03_1,4.0
5427,sub164,Human,Young Drivers,quality_hum_yd_04_1,2.0
5615,sub164,Human,Young Drivers,quality_hum_yd_05_1,5.0
164,sub165,AI,Migrant Workers,quality_ai_mw_01_1,5.0
352,sub165,AI,Migrant Workers,quality_ai_mw_02_1,5.0
540,sub165,AI,Migrant Workers,quality_ai_mw_03_1,5.0
728,sub165,AI,Migrant Workers,quality_ai_mw_04_1,5.0
916,sub165,AI,Migrant Workers,quality_ai_mw_05_1,5.0
1104,sub165,AI,Women Drivers,quality_ai_wd_01_1,5.0
1292,sub165,AI,Women Drivers,quality_ai_wd_02_1,5.0
1480,sub165,AI,Women Drivers,quality_ai_wd_03_1,5.0
1668,sub165,AI,Women Drivers,quality_ai_wd_04_1,5.0
1856,sub165,AI,Women Drivers,quality_ai_wd_05_1,5.0
2044,sub165,AI,Young Drivers,quality_ai_yd_01_1,5.0
2232,sub165,AI,Young Drivers,quality_ai_yd_02_1,5.0
2420,sub165,AI,Young Drivers,quality_ai_yd_03_1,5.0
2608,sub165,AI,Young Drivers,quality_ai_yd_04_1,5.0
2796,sub165,AI,Young Drivers,quality_ai_yd_05_1,5.0
2984,sub165,Human,Migrant Workers,quality_hum_mw_01_1,5.0
3172,sub165,Human,Migrant Workers,quality_hum_mw_02_1,
3360,sub165,Human,Migrant Workers,quality_hum_mw_03_1,5.0
3548,sub165,Human,Migrant Workers,quality_hum_mw_04_1,5.0
3736,sub165,Human,Migrant Workers,quality_hum_mw_05_1,5.0
3924,sub165,Human,Women Drivers,quality_hum_wd_01_1,5.0
4112,sub165,Human,Women Drivers,quality_hum_wd_02_1,5.0
4300,sub165,Human,Women Drivers,quality_hum_wd_03_1,5.0
4488,sub165,Human,Women Drivers,quality_hum_wd_04_1,5.0
4676,sub165,Human,Women Drivers,quality_hum_wd_05_1,5.0
4864,sub165,Human,Young Drivers,quality_hum_yd_01_1,5.0
5052,sub165,Human,Young Drivers,quality_hum_yd_02_1,5.0
5240,sub165,Human,Young Drivers,quality_hum_yd_03_1,5.0
5428,sub165,Human,Young Drivers,quality_hum_yd_04_1,5.0
5616,sub165,Human,Young Drivers,quality_hum_yd_05_1,5.0
165,sub166,AI,Migrant Workers,quality_ai_mw_01_1,5.0
353,sub166,AI,Migrant Workers,quality_ai_mw_02_1,4.0
541,sub166,AI,Migrant Workers,quality_ai_mw_03_1,4.0
729,sub166,AI,Migrant Workers,quality_ai_mw_04_1,4.0
917,sub166,AI,Migrant Workers,quality_ai_mw_05_1,5.0
1105,sub166,AI,Women Drivers,quality_ai_wd_01_1,5.0
1293,sub166,AI,Women Drivers,quality_ai_wd_02_1,5.0
1481,sub166,AI,Women Drivers,quality_ai_wd_03_1,4.0
1669,sub166,AI,Women Drivers,quality_ai_wd_04_1,4.0
1857,sub166,AI,Women Drivers,quality_ai_wd_05_1,4.0
2045,sub166,AI,Young Drivers,quality_ai_yd_01_1,3.0
2233,sub166,AI,Young Drivers,quality_ai_yd_02_1,3.0
2421,sub166,AI,Young Drivers,quality_ai_yd_03_1,3.0
2609,sub166,AI,Young Drivers,quality_ai_yd_04_1,4.0
2797,sub166,AI,Young Drivers,quality_ai_yd_05_1,3.0
2985,sub166,Human,Migrant Workers,quality_hum_mw_01_1,5.0
3173,sub166,Human,Migrant Workers,quality_hum_mw_02_1,
3361,sub166,Human,Migrant Workers,quality_hum_mw_03_1,4.0
3549,sub166,Human,Migrant Workers,quality_hum_mw_04_1,5.0
3737,sub166,Human,Migrant Workers,quality_hum_mw_05_1,5.0
3925,sub166,Human,Women Drivers,quality_hum_wd_01_1,5.0
4113,sub166,Human,Women Drivers,quality_hum_wd_02_1,3.0
4301,sub166,Human,Women Drivers,quality_hum_wd_03_1,3.0
4489,sub166,Human,Women Drivers,quality_hum_wd_04_1,5.0
4677,sub166,Human,Women Drivers,quality_hum_wd_05_1,5.0
4865,sub166,Human,Young Drivers,quality_hum_yd_01_1,5.0
5053,sub166,Human,Young Drivers,quality_hum_yd_02_1,4.0
5241,sub166,Human,Young Drivers,quality_hum_yd_03_1,4.0
5429,sub166,Human,Young Drivers,quality_hum_yd_04_1,4.0
5617,sub166,Human,Young Drivers,quality_hum_yd_05_1,5.0
166,sub167,AI,Migrant Workers,quality_ai_mw_01_1,5.0
354,sub167,AI,Migrant Workers,quality_ai_mw_02_1,5.0
542,sub167,AI,Migrant Workers,quality_ai_mw_03_1,5.0
730,sub167,AI,Migrant Workers,quality_ai_mw_04_1,5.0
918,sub167,AI,Migrant Workers,quality_ai_mw_05_1,5.0
1106,sub167,AI,Women Drivers,quality_ai_wd_01_1,5.0
1294,sub167,AI,Women Drivers,quality_ai_wd_02_1,5.0
1482,sub167,AI,Women Drivers,quality_ai_wd_03_1,5.0
1670,sub167,AI,Women Drivers,quality_ai_wd_04_1,5.0
1858,sub167,AI,Women Drivers,quality_ai_wd_05_1,5.0
2046,sub167,AI,Young Drivers,quality_ai_yd_01_1,5.0
2234,sub167,AI,Young Drivers,quality_ai_yd_02_1,5.0
2422,sub167,AI,Young Drivers,quality_ai_yd_03_1,5.0
2610,sub167,AI,Young Drivers,quality_ai_yd_04_1,5.0
2798,sub167,AI,Young Drivers,quality_ai_yd_05_1,5.0
2986,sub167,Human,Migrant Workers,quality_hum_mw_01_1,5.0
3174,sub167,Human,Migrant Workers,quality_hum_mw_02_1,
3362,sub167,Human,Migrant Workers,quality_hum_mw_03_1,5.0
3550,sub167,Human,Migrant Workers,quality_hum_mw_04_1,5.0
3738,sub167,Human,Migrant Workers,quality_hum_mw_05_1,5.0
3926,sub167,Human,Women Drivers,quality_hum_wd_01_1,5.0
4114,sub167,Human,Women Drivers,quality_hum_wd_02_1,2.0
4302,sub167,Human,Women Drivers,quality_hum_wd_03_1,3.0
4490,sub167,Human,Women Drivers,quality_hum_wd_04_1,5.0
4678,sub167,Human,Women Drivers,quality_hum_wd_05_1,5.0
4866,sub167,Human,Young Drivers,quality_hum_yd_01_1,5.0
5054,sub167,Human,Young Drivers,quality_hum_yd_02_1,5.0
5242,sub167,Human,Young Drivers,quality_hum_yd_03_1,5.0
5430,sub167,Human,Young Drivers,quality_hum_yd_04_1,4.0
5618,sub167,Human,Young Drivers,quality_hum_yd_05_1,5.0
167,sub168,AI,Migrant Workers,quality_ai_mw_01_1,5.0
355,sub168,AI,Migrant Workers,quality_ai_mw_02_1,4.0
543,sub168,AI,Migrant Workers,quality_ai_mw_03_1,4.0
731,sub168,AI,Migrant Workers,quality_ai_mw_04_1,3.0
919,sub168,AI,Migrant Workers,quality_ai_mw_05_1,3.0
1107,sub168,AI,Women Drivers,quality_ai_wd_01_1,3.0
1295,sub168,AI,Women Drivers,quality_ai_wd_02_1,4.0
1483,sub168,AI,Women Drivers,quality_ai_wd_03_1,3.0
1671,sub168,AI,Women Drivers,quality_ai_wd_04_1,3.0
1859,sub168,AI,Women Drivers,quality_ai_wd_05_1,4.0
2047,sub168,AI,Young Drivers,quality_ai_yd_01_1,4.0
2235,sub168,AI,Young Drivers,quality_ai_yd_02_1,2.0
2423,sub168,AI,Young Drivers,quality_ai_yd_03_1,3.0
2611,sub168,AI,Young Drivers,quality_ai_yd_04_1,5.0
2799,sub168,AI,Young Drivers,quality_ai_yd_05_1,4.0
2987,sub168,Human,Migrant Workers,quality_hum_mw_01_1,5.0
3175,sub168,Human,Migrant Workers,quality_hum_mw_02_1,
3363,sub168,Human,Migrant Workers,quality_hum_mw_03_1,2.0
3551,sub168,Human,Migrant Workers,quality_hum_mw_04_1,4.0
3739,sub168,Human,Migrant Workers,quality_hum_mw_05_1,5.0
3927,sub168,Human,Women Drivers,quality_hum_wd_01_1,5.0
4115,sub168,Human,Women Drivers,quality_hum_wd_02_1,4.0
4303,sub168,Human,Women Drivers,quality_hum_wd_03_1,3.0
4491,sub168,Human,Women Drivers,quality_hum_wd_04_1,4.0
4679,sub168,Human,Women Drivers,quality_hum_wd_05_1,5.0
4867,sub168,Human,Young Drivers,quality_hum_yd_01_1,4.0
5055,sub168,Human,Young Drivers,quality_hum_yd_02_1,3.0
5243,sub168,Human,Young Drivers,quality_hum_yd_03_1,2.0
5431,sub168,Human,Young Drivers,quality_hum_yd_04_1,3.0
5619,sub168,Human,Young Drivers,quality_hum_yd_05_1,5.0
168,sub169,AI,Migrant Workers,quality_ai_mw_01_1,4.0
356,sub169,AI,Migrant Workers,quality_ai_mw_02_1,4.0
544,sub169,AI,Migrant Workers,quality_ai_mw_03_1,4.0
732,sub169,AI,Migrant Workers,quality_ai_mw_04_1,3.0
920,sub169,AI,Migrant Workers,quality_ai_mw_05_1,5.0
1108,sub169,AI,Women Drivers,quality_ai_wd_01_1,3.0
1296,sub169,AI,Women Drivers,quality_ai_wd_02_1,3.0
1484,sub169,AI,Women Drivers,quality_ai_wd_03_1,3.0
1672,sub169,AI,Women Drivers,quality_ai_wd_04_1,1.0
1860,sub169,AI,Women Drivers,quality_ai_wd_05_1,4.0
2048,sub169,AI,Young Drivers,quality_ai_yd_01_1,4.0
2236,sub169,AI,Young Drivers,quality_ai_yd_02_1,5.0
2424,sub169,AI,Young Drivers,quality_ai_yd_03_1,3.0
2612,sub169,AI,Young Drivers,quality_ai_yd_04_1,4.0
2800,sub169,AI,Young Drivers,quality_ai_yd_05_1,5.0
2988,sub169,Human,Migrant Workers,quality_hum_mw_01_1,5.0
3176,sub169,Human,Migrant Workers,quality_hum_mw_02_1,
3364,sub169,Human,Migrant Workers,quality_hum_mw_03_1,4.0
3552,sub169,Human,Migrant Workers,quality_hum_mw_04_1,4.0
3740,sub169,Human,Migrant Workers,quality_hum_mw_05_1,4.0
3928,sub169,Human,Women Drivers,quality_hum_wd_01_1,5.0
4116,sub169,Human,Women Drivers,quality_hum_wd_02_1,2.0
4304,sub169,Human,Women Drivers,quality_hum_wd_03_1,5.0
4492,sub169,Human,Women Drivers,quality_hum_wd_04_1,4.0
4680,sub169,Human,Women Drivers,quality_hum_wd_05_1,4.0
4868,sub169,Human,Young Drivers,quality_hum_yd_01_1,5.0
5056,sub169,Human,Young Drivers,quality_hum_yd_02_1,4.0
5244,sub169,Human,Young Drivers,quality_hum_yd_03_1,1.0
5432,sub169,Human,Young Drivers,quality_hum_yd_04_1,4.0
5620,sub169,Human,Young Drivers,quality_hum_yd_05_1,5.0
169,sub170,AI,Migrant Workers,quality_ai_mw_01_1,5.0
357,sub170,AI,Migrant Workers,quality_ai_mw_02_1,5.0
545,sub170,AI,Migrant Workers,quality_ai_mw_03_1,5.0
733,sub170,AI,Migrant Workers,quality_ai_mw_04_1,5.0
921,sub170,AI,Migrant Workers,quality_ai_mw_05_1,5.0
1109,sub170,AI,Women Drivers,quality_ai_wd_01_1,5.0
1297,sub170,AI,Women Drivers,quality_ai_wd_02_1,5.0
1485,sub170,AI,Women Drivers,quality_ai_wd_03_1,5.0
1673,sub170,AI,Women Drivers,quality_ai_wd_04_1,5.0
1861,sub170,AI,Women Drivers,quality_ai_wd_05_1,5.0
2049,sub170,AI,Young Drivers,quality_ai_yd_01_1,5.0
2237,sub170,AI,Young Drivers,quality_ai_yd_02_1,5.0
2425,sub170,AI,Young Drivers,quality_ai_yd_03_1,5.0
2613,sub170,AI,Young Drivers,quality_ai_yd_04_1,5.0
2801,sub170,AI,Young Drivers,quality_ai_yd_05_1,5.0
2989,sub170,Human,Migrant Workers,quality_hum_mw_01_1,5.0
3177,sub170,Human,Migrant Workers,quality_hum_mw_02_1,
3365,sub170,Human,Migrant Workers,quality_hum_mw_03_1,1.0
3553,sub170,Human,Migrant Workers,quality_hum_mw_04_1,5.0
3741,sub170,Human,Migrant Workers,quality_hum_mw_05_1,5.0
3929,sub170,Human,Women Drivers,quality_hum_wd_01_1,1.0
4117,sub170,Human,Women Drivers,quality_hum_wd_02_1,5.0
4305,sub170,Human,Women Drivers,quality_hum_wd_03_1,1.0
4493,sub170,Human,Women Drivers,quality_hum_wd_04_1,5.0
4681,sub170,Human,Women Drivers,quality_hum_wd_05_1,5.0
4869,sub170,Human,Young Drivers,quality_hum_yd_01_1,5.0
5057,sub170,Human,Young Drivers,quality_hum_yd_02_1,1.0
5245,sub170,Human,Young Drivers,quality_hum_yd_03_1,5.0
5433,sub170,Human,Young Drivers,quality_hum_yd_04_1,5.0
5621,sub170,Human,Young Drivers,quality_hum_yd_05_1,5.0
170,sub171,AI,Migrant Workers,quality_ai_mw_01_1,5.0
358,sub171,AI,Migrant Workers,quality_ai_mw_02_1,4.0
546,sub171,AI,Migrant Workers,quality_ai_mw_03_1,3.0
734,sub171,AI,Migrant Workers,quality_ai_mw_04_1,4.0
922,sub171,AI,Migrant Workers,quality_ai_mw_05_1,4.0
1110,sub171,AI,Women Drivers,quality_ai_wd_01_1,3.0
1298,sub171,AI,Women Drivers,quality_ai_wd_02_1,3.0
1486,sub171,AI,Women Drivers,quality_ai_wd_03_1,3.0
1674,sub171,AI,Women Drivers,quality_ai_wd_04_1,3.0
1862,sub171,AI,Women Drivers,quality_ai_wd_05_1,2.0
2050,sub171,AI,Young Drivers,quality_ai_yd_01_1,4.0
2238,sub171,AI,Young Drivers,quality_ai_yd_02_1,4.0
2426,sub171,AI,Young Drivers,quality_ai_yd_03_1,4.0
2614,sub171,AI,Young Drivers,quality_ai_yd_04_1,4.0
2802,sub171,AI,Young Drivers,quality_ai_yd_05_1,4.0
2990,sub171,Human,Migrant Workers,quality_hum_mw_01_1,5.0
3178,sub171,Human,Migrant Workers,quality_hum_mw_02_1,
3366,sub171,Human,Migrant Workers,quality_hum_mw_03_1,3.0
3554,sub171,Human,Migrant Workers,quality_hum_mw_04_1,4.0
3742,sub171,Human,Migrant Workers,quality_hum_mw_05_1,3.0
3930,sub171,Human,Women Drivers,quality_hum_wd_01_1,4.0
4118,sub171,Human,Women Drivers,quality_hum_wd_02_1,5.0
4306,sub171,Human,Women Drivers,quality_hum_wd_03_1,3.0
4494,sub171,Human,Women Drivers,quality_hum_wd_04_1,5.0
4682,sub171,Human,Women Drivers,quality_hum_wd_05_1,4.0
4870,sub171,Human,Young Drivers,quality_hum_yd_01_1,4.0
5058,sub171,Human,Young Drivers,quality_hum_yd_02_1,4.0
5246,sub171,Human,Young Drivers,quality_hum_yd_03_1,4.0
5434,sub171,Human,Young Drivers,quality_hum_yd_04_1,4.0
5622,sub171,Human,Young Drivers,quality_hum_yd_05_1,5.0
171,sub172,AI,Migrant Workers,quality_ai_mw_01_1,5.0
359,sub172,AI,Migrant Workers,quality_ai_mw_02_1,4.0
547,sub172,AI,Migrant Workers,quality_ai_mw_03_1,4.0
735,sub172,AI,Migrant Workers,quality_ai_mw_04_1,3.0
923,sub172,AI,Migrant Workers,quality_ai_mw_05_1,4.0
1111,sub172,AI,Women Drivers,quality_ai_wd_01_1,3.0
1299,sub172,AI,Women Drivers,quality_ai_wd_02_1,3.0
1487,sub172,AI,Women Drivers,quality_ai_wd_03_1,5.0
1675,sub172,AI,Women Drivers,quality_ai_wd_04_1,1.0
1863,sub172,AI,Women Drivers,quality_ai_wd_05_1,3.0
2051,sub172,AI,Young Drivers,quality_ai_yd_01_1,2.0
2239,sub172,AI,Young Drivers,quality_ai_yd_02_1,1.0
2427,sub172,AI,Young Drivers,quality_ai_yd_03_1,2.0
2615,sub172,AI,Young Drivers,quality_ai_yd_04_1,5.0
2803,sub172,AI,Young Drivers,quality_ai_yd_05_1,4.0
2991,sub172,Human,Migrant Workers,quality_hum_mw_01_1,5.0
3179,sub172,Human,Migrant Workers,quality_hum_mw_02_1,
3367,sub172,Human,Migrant Workers,quality_hum_mw_03_1,2.0
3555,sub172,Human,Migrant Workers,quality_hum_mw_04_1,5.0
3743,sub172,Human,Migrant Workers,quality_hum_mw_05_1,5.0
3931,sub172,Human,Women Drivers,quality_hum_wd_01_1,5.0
4119,sub172,Human,Women Drivers,quality_hum_wd_02_1,3.0
4307,sub172,Human,Women Drivers,quality_hum_wd_03_1,2.0
4495,sub172,Human,Women Drivers,quality_hum_wd_04_1,5.0
4683,sub172,Human,Women Drivers,quality_hum_wd_05_1,2.0
4871,sub172,Human,Young Drivers,quality_hum_yd_01_1,5.0
5059,sub172,Human,Young Drivers,quality_hum_yd_02_1,5.0
5247,sub172,Human,Young Drivers,quality_hum_yd_03_1,4.0
5435,sub172,Human,Young Drivers,quality_hum_yd_04_1,3.0
5623,sub172,Human,Young Drivers,quality_hum_yd_05_1,5.0
172,sub173,AI,Migrant Workers,quality_ai_mw_01_1,3.0
360,sub173,AI,Migrant Workers,quality_ai_mw_02_1,1.0
548,sub173,AI,Migrant Workers,quality_ai_mw_03_1,3.0
736,sub173,AI,Migrant Workers,quality_ai_mw_04_1,2.0
924,sub173,AI,Migrant Workers,quality_ai_mw_05_1,4.0
1112,sub173,AI,Women Drivers,quality_ai_wd_01_1,4.0
1300,sub173,AI,Women Drivers,quality_ai_wd_02_1,3.0
1488,sub173,AI,Women Drivers,quality_ai_wd_03_1,4.0
1676,sub173,AI,Women Drivers,quality_ai_wd_04_1,3.0
1864,sub173,AI,Women Drivers,quality_ai_wd_05_1,3.0
2052,sub173,AI,Young Drivers,quality_ai_yd_01_1,4.0
2240,sub173,AI,Young Drivers,quality_ai_yd_02_1,4.0
2428,sub173,AI,Young Drivers,quality_ai_yd_03_1,4.0
2616,sub173,AI,Young Drivers,quality_ai_yd_04_1,4.0
2804,sub173,AI,Young Drivers,quality_ai_yd_05_1,3.0
2992,sub173,Human,Migrant Workers,quality_hum_mw_01_1,4.0
3180,sub173,Human,Migrant Workers,quality_hum_mw_02_1,
3368,sub173,Human,Migrant Workers,quality_hum_mw_03_1,3.0
3556,sub173,Human,Migrant Workers,quality_hum_mw_04_1,3.0
3744,sub173,Human,Migrant Workers,quality_hum_mw_05_1,4.0
3932,sub173,Human,Women Drivers,quality_hum_wd_01_1,1.0
4120,sub173,Human,Women Drivers,quality_hum_wd_02_1,3.0
4308,sub173,Human,Women Drivers,quality_hum_wd_03_1,3.0
4496,sub173,Human,Women Drivers,quality_hum_wd_04_1,5.0
4684,sub173,Human,Women Drivers,quality_hum_wd_05_1,3.0
4872,sub173,Human,Young Drivers,quality_hum_yd_01_1,3.0
5060,sub173,Human,Young Drivers,quality_hum_yd_02_1,2.0
5248,sub173,Human,Young Drivers,quality_hum_yd_03_1,3.0
5436,sub173,Human,Young Drivers,quality_hum_yd_04_1,2.0
5624,sub173,Human,Young Drivers,quality_hum_yd_05_1,4.0
173,sub174,AI,Migrant Workers,quality_ai_mw_01_1,5.0
361,sub174,AI,Migrant Workers,quality_ai_mw_02_1,5.0
549,sub174,AI,Migrant Workers,quality_ai_mw_03_1,5.0
737,sub174,AI,Migrant Workers,quality_ai_mw_04_1,5.0
925,sub174,AI,Migrant Workers,quality_ai_mw_05_1,5.0
1113,sub174,AI,Women Drivers,quality_ai_wd_01_1,5.0
1301,sub174,AI,Women Drivers,quality_ai_wd_02_1,5.0
1489,sub174,AI,Women Drivers,quality_ai_wd_03_1,5.0
1677,sub174,AI,Women Drivers,quality_ai_wd_04_1,5.0
1865,sub174,AI,Women Drivers,quality_ai_wd_05_1,5.0
2053,sub174,AI,Young Drivers,quality_ai_yd_01_1,5.0
2241,sub174,AI,Young Drivers,quality_ai_yd_02_1,5.0
2429,sub174,AI,Young Drivers,quality_ai_yd_03_1,5.0
2617,sub174,AI,Young Drivers,quality_ai_yd_04_1,5.0
2805,sub174,AI,Young Drivers,quality_ai_yd_05_1,3.0
2993,sub174,Human,Migrant Workers,quality_hum_mw_01_1,5.0
3181,sub174,Human,Migrant Workers,quality_hum_mw_02_1,
3369,sub174,Human,Migrant Workers,quality_hum_mw_03_1,5.0
3557,sub174,Human,Migrant Workers,quality_hum_mw_04_1,5.0
3745,sub174,Human,Migrant Workers,quality_hum_mw_05_1,5.0
3933,sub174,Human,Women Drivers,quality_hum_wd_01_1,5.0
4121,sub174,Human,Women Drivers,quality_hum_wd_02_1,3.0
4309,sub174,Human,Women Drivers,quality_hum_wd_03_1,3.0
4497,sub174,Human,Women Drivers,quality_hum_wd_04_1,5.0
4685,sub174,Human,Women Drivers,quality_hum_wd_05_1,5.0
4873,sub174,Human,Young Drivers,quality_hum_yd_01_1,5.0
5061,sub174,Human,Young Drivers,quality_hum_yd_02_1,5.0
5249,sub174,Human,Young Drivers,quality_hum_yd_03_1,5.0
5437,sub174,Human,Young Drivers,quality_hum_yd_04_1,5.0
5625,sub174,Human,Young Drivers,quality_hum_yd_05_1,5.0
174,sub175,AI,Migrant Workers,quality_ai_mw_01_1,4.0
362,sub175,AI,Migrant Workers,quality_ai_mw_02_1,5.0
550,sub175,AI,Migrant Workers,quality_ai_mw_03_1,4.0
738,sub175,AI,Migrant Workers,quality_ai_mw_04_1,5.0
