index,sub_index,source,theme,all_messages,message_evaluation
3377,sub102,Human,Young Drivers,clarity_hum_yd_04_1,5
3494,sub102,Human,Young Drivers,clarity_hum_yd_05_1,5
102,sub103,AI,Migrant Workers,clarity_ai_mw_01_1 ,3
219,sub103,AI,Migrant Workers,clarity_ai_mw_02_1,4
336,sub103,AI,Migrant Workers,clarity_ai_mw_03_1,3
453,sub103,AI,Migrant Workers,clarity_ai_mw_04_1,4
570,sub103,AI,Migrant Workers,clarity_ai_mw_05_1,3
687,sub103,AI,Women Drivers,clarity_ai_wd_01_1,4
804,sub103,AI,Women Drivers,clarity_ai_wd_02_1,3
921,sub103,AI,Women Drivers,clarity_ai_wd_03_1,3
1038,sub103,AI,Women Drivers,clarity_ai_wd_04_1,5
1155,sub103,AI,Women Drivers,clarity_ai_wd_05_1,4
1272,sub103,AI,Young Drivers,clarity_ai_yd_01_1,3
1389,sub103,AI,Young Drivers,clarity_ai_yd_02_1,4
1506,sub103,AI,Young Drivers,clarity_ai_yd_03_1,2
1623,sub103,AI,Young Drivers,clarity_ai_yd_04_1,3
1740,sub103,AI,Young Drivers,clarity_ai_yd_05_1,5
1857,sub103,Human,Migrant Workers,clarity_hum_mw_01_1,5
1974,sub103,Human,Migrant Workers,clarity_hum_mw_02_1,5
2091,sub103,Human,Migrant Workers,clarity_hum_mw_03_1,3
2208,sub103,Human,Migrant Workers,clarity_hum_mw_04_1,5
2325,sub103,Human,Migrant Workers,clarity_hum_mw_05_1,3
2442,sub103,Human,Women Drivers,clarity_hum_wd_01_1,4
2559,sub103,Human,Women Drivers,clarity_hum_wd_02_1,4
2676,sub103,Human,Women Drivers,clarity_hum_wd_03_1,3
2793,sub103,Human,Women Drivers,clarity_hum_wd_04_1,5
2910,sub103,Human,Women Drivers,clarity_hum_wd_05_1,4
3027,sub103,Human,Young Drivers,clarity_hum_yd_01_1,4
3144,sub103,Human,Young Drivers,clarity_hum_yd_02_1,5
3261,sub103,Human,Young Drivers,clarity_hum_yd_03_1,2
3378,sub103,Human,Young Drivers,clarity_hum_yd_04_1,2
3495,sub103,Human,Young Drivers,clarity_hum_yd_05_1,4
103,sub104,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
220,sub104,AI,Migrant Workers,clarity_ai_mw_02_1,3
337,sub104,AI,Migrant Workers,clarity_ai_mw_03_1,3
454,sub104,AI,Migrant Workers,clarity_ai_mw_04_1,3
571,sub104,AI,Migrant Workers,clarity_ai_mw_05_1,3
688,sub104,AI,Women Drivers,clarity_ai_wd_01_1,3
805,sub104,AI,Women Drivers,clarity_ai_wd_02_1,3
922,sub104,AI,Women Drivers,clarity_ai_wd_03_1,3
1039,sub104,AI,Women Drivers,clarity_ai_wd_04_1,3
1156,sub104,AI,Women Drivers,clarity_ai_wd_05_1,3
1273,sub104,AI,Young Drivers,clarity_ai_yd_01_1,3
1390,sub104,AI,Young Drivers,clarity_ai_yd_02_1,3
1507,sub104,AI,Young Drivers,clarity_ai_yd_03_1,3
1624,sub104,AI,Young Drivers,clarity_ai_yd_04_1,4
1741,sub104,AI,Young Drivers,clarity_ai_yd_05_1,4
1858,sub104,Human,Migrant Workers,clarity_hum_mw_01_1,3
1975,sub104,Human,Migrant Workers,clarity_hum_mw_02_1,3
2092,sub104,Human,Migrant Workers,clarity_hum_mw_03_1,3
2209,sub104,Human,Migrant Workers,clarity_hum_mw_04_1,4
2326,sub104,Human,Migrant Workers,clarity_hum_mw_05_1,3
2443,sub104,Human,Women Drivers,clarity_hum_wd_01_1,5
2560,sub104,Human,Women Drivers,clarity_hum_wd_02_1,4
2677,sub104,Human,Women Drivers,clarity_hum_wd_03_1,3
2794,sub104,Human,Women Drivers,clarity_hum_wd_04_1,3
2911,sub104,Human,Women Drivers,clarity_hum_wd_05_1,1
3028,sub104,Human,Young Drivers,clarity_hum_yd_01_1,5
3145,sub104,Human,Young Drivers,clarity_hum_yd_02_1,3
3262,sub104,Human,Young Drivers,clarity_hum_yd_03_1,3
3379,sub104,Human,Young Drivers,clarity_hum_yd_04_1,3
3496,sub104,Human,Young Drivers,clarity_hum_yd_05_1,5
104,sub105,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
221,sub105,AI,Migrant Workers,clarity_ai_mw_02_1,4
338,sub105,AI,Migrant Workers,clarity_ai_mw_03_1,5
455,sub105,AI,Migrant Workers,clarity_ai_mw_04_1,4
572,sub105,AI,Migrant Workers,clarity_ai_mw_05_1,3
689,sub105,AI,Women Drivers,clarity_ai_wd_01_1,4
806,sub105,AI,Women Drivers,clarity_ai_wd_02_1,4
923,sub105,AI,Women Drivers,clarity_ai_wd_03_1,3
1040,sub105,AI,Women Drivers,clarity_ai_wd_04_1,5
1157,sub105,AI,Women Drivers,clarity_ai_wd_05_1,3
1274,sub105,AI,Young Drivers,clarity_ai_yd_01_1,5
1391,sub105,AI,Young Drivers,clarity_ai_yd_02_1,5
1508,sub105,AI,Young Drivers,clarity_ai_yd_03_1,5
1625,sub105,AI,Young Drivers,clarity_ai_yd_04_1,3
1742,sub105,AI,Young Drivers,clarity_ai_yd_05_1,4
1859,sub105,Human,Migrant Workers,clarity_hum_mw_01_1,3
1976,sub105,Human,Migrant Workers,clarity_hum_mw_02_1,5
2093,sub105,Human,Migrant Workers,clarity_hum_mw_03_1,5
2210,sub105,Human,Migrant Workers,clarity_hum_mw_04_1,3
2327,sub105,Human,Migrant Workers,clarity_hum_mw_05_1,4
2444,sub105,Human,Women Drivers,clarity_hum_wd_01_1,3
2561,sub105,Human,Women Drivers,clarity_hum_wd_02_1,5
2678,sub105,Human,Women Drivers,clarity_hum_wd_03_1,5
2795,sub105,Human,Women Drivers,clarity_hum_wd_04_1,4
2912,sub105,Human,Women Drivers,clarity_hum_wd_05_1,4
3029,sub105,Human,Young Drivers,clarity_hum_yd_01_1,5
3146,sub105,Human,Young Drivers,clarity_hum_yd_02_1,5
3263,sub105,Human,Young Drivers,clarity_hum_yd_03_1,3
3380,sub105,Human,Young Drivers,clarity_hum_yd_04_1,4
3497,sub105,Human,Young Drivers,clarity_hum_yd_05_1,4
105,sub106,AI,Migrant Workers,clarity_ai_mw_01_1 ,2
222,sub106,AI,Migrant Workers,clarity_ai_mw_02_1,2
339,sub106,AI,Migrant Workers,clarity_ai_mw_03_1,3
456,sub106,AI,Migrant Workers,clarity_ai_mw_04_1,2
573,sub106,AI,Migrant Workers,clarity_ai_mw_05_1,2
690,sub106,AI,Women Drivers,clarity_ai_wd_01_1,3
807,sub106,AI,Women Drivers,clarity_ai_wd_02_1,4
924,sub106,AI,Women Drivers,clarity_ai_wd_03_1,2
1041,sub106,AI,Women Drivers,clarity_ai_wd_04_1,2
1158,sub106,AI,Women Drivers,clarity_ai_wd_05_1,2
1275,sub106,AI,Young Drivers,clarity_ai_yd_01_1,4
1392,sub106,AI,Young Drivers,clarity_ai_yd_02_1,2
1509,sub106,AI,Young Drivers,clarity_ai_yd_03_1,4
1626,sub106,AI,Young Drivers,clarity_ai_yd_04_1,3
1743,sub106,AI,Young Drivers,clarity_ai_yd_05_1,2
1860,sub106,Human,Migrant Workers,clarity_hum_mw_01_1,2
1977,sub106,Human,Migrant Workers,clarity_hum_mw_02_1,1
2094,sub106,Human,Migrant Workers,clarity_hum_mw_03_1,2
2211,sub106,Human,Migrant Workers,clarity_hum_mw_04_1,5
2328,sub106,Human,Migrant Workers,clarity_hum_mw_05_1,3
2445,sub106,Human,Women Drivers,clarity_hum_wd_01_1,5
2562,sub106,Human,Women Drivers,clarity_hum_wd_02_1,2
2679,sub106,Human,Women Drivers,clarity_hum_wd_03_1,2
2796,sub106,Human,Women Drivers,clarity_hum_wd_04_1,3
2913,sub106,Human,Women Drivers,clarity_hum_wd_05_1,5
3030,sub106,Human,Young Drivers,clarity_hum_yd_01_1,5
3147,sub106,Human,Young Drivers,clarity_hum_yd_02_1,2
3264,sub106,Human,Young Drivers,clarity_hum_yd_03_1,4
3381,sub106,Human,Young Drivers,clarity_hum_yd_04_1,2
3498,sub106,Human,Young Drivers,clarity_hum_yd_05_1,5
106,sub107,AI,Migrant Workers,clarity_ai_mw_01_1 ,3
223,sub107,AI,Migrant Workers,clarity_ai_mw_02_1,4
340,sub107,AI,Migrant Workers,clarity_ai_mw_03_1,5
457,sub107,AI,Migrant Workers,clarity_ai_mw_04_1,5
574,sub107,AI,Migrant Workers,clarity_ai_mw_05_1,5
691,sub107,AI,Women Drivers,clarity_ai_wd_01_1,5
808,sub107,AI,Women Drivers,clarity_ai_wd_02_1,5
925,sub107,AI,Women Drivers,clarity_ai_wd_03_1,4
1042,sub107,AI,Women Drivers,clarity_ai_wd_04_1,3
1159,sub107,AI,Women Drivers,clarity_ai_wd_05_1,5
1276,sub107,AI,Young Drivers,clarity_ai_yd_01_1,4
1393,sub107,AI,Young Drivers,clarity_ai_yd_02_1,5
1510,sub107,AI,Young Drivers,clarity_ai_yd_03_1,3
1627,sub107,AI,Young Drivers,clarity_ai_yd_04_1,5
1744,sub107,AI,Young Drivers,clarity_ai_yd_05_1,2
1861,sub107,Human,Migrant Workers,clarity_hum_mw_01_1,5
1978,sub107,Human,Migrant Workers,clarity_hum_mw_02_1,5
2095,sub107,Human,Migrant Workers,clarity_hum_mw_03_1,5
2212,sub107,Human,Migrant Workers,clarity_hum_mw_04_1,5
2329,sub107,Human,Migrant Workers,clarity_hum_mw_05_1,4
2446,sub107,Human,Women Drivers,clarity_hum_wd_01_1,5
2563,sub107,Human,Women Drivers,clarity_hum_wd_02_1,5
2680,sub107,Human,Women Drivers,clarity_hum_wd_03_1,5
2797,sub107,Human,Women Drivers,clarity_hum_wd_04_1,5
2914,sub107,Human,Women Drivers,clarity_hum_wd_05_1,5
3031,sub107,Human,Young Drivers,clarity_hum_yd_01_1,5
3148,sub107,Human,Young Drivers,clarity_hum_yd_02_1,5
3265,sub107,Human,Young Drivers,clarity_hum_yd_03_1,4
3382,sub107,Human,Young Drivers,clarity_hum_yd_04_1,5
3499,sub107,Human,Young Drivers,clarity_hum_yd_05_1,5
107,sub108,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
224,sub108,AI,Migrant Workers,clarity_ai_mw_02_1,3
341,sub108,AI,Migrant Workers,clarity_ai_mw_03_1,5
458,sub108,AI,Migrant Workers,clarity_ai_mw_04_1,3
575,sub108,AI,Migrant Workers,clarity_ai_mw_05_1,4
692,sub108,AI,Women Drivers,clarity_ai_wd_01_1,4
809,sub108,AI,Women Drivers,clarity_ai_wd_02_1,4
926,sub108,AI,Women Drivers,clarity_ai_wd_03_1,3
1043,sub108,AI,Women Drivers,clarity_ai_wd_04_1,4
1160,sub108,AI,Women Drivers,clarity_ai_wd_05_1,5
1277,sub108,AI,Young Drivers,clarity_ai_yd_01_1,4
1394,sub108,AI,Young Drivers,clarity_ai_yd_02_1,4
1511,sub108,AI,Young Drivers,clarity_ai_yd_03_1,5
1628,sub108,AI,Young Drivers,clarity_ai_yd_04_1,3
1745,sub108,AI,Young Drivers,clarity_ai_yd_05_1,5
1862,sub108,Human,Migrant Workers,clarity_hum_mw_01_1,4
1979,sub108,Human,Migrant Workers,clarity_hum_mw_02_1,4
2096,sub108,Human,Migrant Workers,clarity_hum_mw_03_1,5
2213,sub108,Human,Migrant Workers,clarity_hum_mw_04_1,5
2330,sub108,Human,Migrant Workers,clarity_hum_mw_05_1,4
2447,sub108,Human,Women Drivers,clarity_hum_wd_01_1,5
2564,sub108,Human,Women Drivers,clarity_hum_wd_02_1,5
2681,sub108,Human,Women Drivers,clarity_hum_wd_03_1,4
2798,sub108,Human,Women Drivers,clarity_hum_wd_04_1,4
2915,sub108,Human,Women Drivers,clarity_hum_wd_05_1,4
3032,sub108,Human,Young Drivers,clarity_hum_yd_01_1,5
3149,sub108,Human,Young Drivers,clarity_hum_yd_02_1,4
3266,sub108,Human,Young Drivers,clarity_hum_yd_03_1,4
3383,sub108,Human,Young Drivers,clarity_hum_yd_04_1,5
3500,sub108,Human,Young Drivers,clarity_hum_yd_05_1,5
108,sub109,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
225,sub109,AI,Migrant Workers,clarity_ai_mw_02_1,5
342,sub109,AI,Migrant Workers,clarity_ai_mw_03_1,5
459,sub109,AI,Migrant Workers,clarity_ai_mw_04_1,5
576,sub109,AI,Migrant Workers,clarity_ai_mw_05_1,5
693,sub109,AI,Women Drivers,clarity_ai_wd_01_1,5
810,sub109,AI,Women Drivers,clarity_ai_wd_02_1,4
927,sub109,AI,Women Drivers,clarity_ai_wd_03_1,4
1044,sub109,AI,Women Drivers,clarity_ai_wd_04_1,4
1161,sub109,AI,Women Drivers,clarity_ai_wd_05_1,4
1278,sub109,AI,Young Drivers,clarity_ai_yd_01_1,5
1395,sub109,AI,Young Drivers,clarity_ai_yd_02_1,5
1512,sub109,AI,Young Drivers,clarity_ai_yd_03_1,3
1629,sub109,AI,Young Drivers,clarity_ai_yd_04_1,4
1746,sub109,AI,Young Drivers,clarity_ai_yd_05_1,5
1863,sub109,Human,Migrant Workers,clarity_hum_mw_01_1,5
1980,sub109,Human,Migrant Workers,clarity_hum_mw_02_1,5
2097,sub109,Human,Migrant Workers,clarity_hum_mw_03_1,4
2214,sub109,Human,Migrant Workers,clarity_hum_mw_04_1,5
2331,sub109,Human,Migrant Workers,clarity_hum_mw_05_1,5
2448,sub109,Human,Women Drivers,clarity_hum_wd_01_1,5
2565,sub109,Human,Women Drivers,clarity_hum_wd_02_1,5
2682,sub109,Human,Women Drivers,clarity_hum_wd_03_1,4
2799,sub109,Human,Women Drivers,clarity_hum_wd_04_1,4
2916,sub109,Human,Women Drivers,clarity_hum_wd_05_1,5
3033,sub109,Human,Young Drivers,clarity_hum_yd_01_1,5
3150,sub109,Human,Young Drivers,clarity_hum_yd_02_1,5
3267,sub109,Human,Young Drivers,clarity_hum_yd_03_1,5
3384,sub109,Human,Young Drivers,clarity_hum_yd_04_1,4
3501,sub109,Human,Young Drivers,clarity_hum_yd_05_1,5
109,sub110,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
226,sub110,AI,Migrant Workers,clarity_ai_mw_02_1,5
343,sub110,AI,Migrant Workers,clarity_ai_mw_03_1,5
460,sub110,AI,Migrant Workers,clarity_ai_mw_04_1,5
577,sub110,AI,Migrant Workers,clarity_ai_mw_05_1,5
694,sub110,AI,Women Drivers,clarity_ai_wd_01_1,5
811,sub110,AI,Women Drivers,clarity_ai_wd_02_1,5
928,sub110,AI,Women Drivers,clarity_ai_wd_03_1,5
1045,sub110,AI,Women Drivers,clarity_ai_wd_04_1,5
1162,sub110,AI,Women Drivers,clarity_ai_wd_05_1,5
1279,sub110,AI,Young Drivers,clarity_ai_yd_01_1,5
1396,sub110,AI,Young Drivers,clarity_ai_yd_02_1,5
1513,sub110,AI,Young Drivers,clarity_ai_yd_03_1,5
1630,sub110,AI,Young Drivers,clarity_ai_yd_04_1,5
1747,sub110,AI,Young Drivers,clarity_ai_yd_05_1,5
1864,sub110,Human,Migrant Workers,clarity_hum_mw_01_1,5
1981,sub110,Human,Migrant Workers,clarity_hum_mw_02_1,5
2098,sub110,Human,Migrant Workers,clarity_hum_mw_03_1,5
2215,sub110,Human,Migrant Workers,clarity_hum_mw_04_1,5
2332,sub110,Human,Migrant Workers,clarity_hum_mw_05_1,5
2449,sub110,Human,Women Drivers,clarity_hum_wd_01_1,4
2566,sub110,Human,Women Drivers,clarity_hum_wd_02_1,4
2683,sub110,Human,Women Drivers,clarity_hum_wd_03_1,5
2800,sub110,Human,Women Drivers,clarity_hum_wd_04_1,5
2917,sub110,Human,Women Drivers,clarity_hum_wd_05_1,5
3034,sub110,Human,Young Drivers,clarity_hum_yd_01_1,5
3151,sub110,Human,Young Drivers,clarity_hum_yd_02_1,5
3268,sub110,Human,Young Drivers,clarity_hum_yd_03_1,5
3385,sub110,Human,Young Drivers,clarity_hum_yd_04_1,5
3502,sub110,Human,Young Drivers,clarity_hum_yd_05_1,5
110,sub111,AI,Migrant Workers,clarity_ai_mw_01_1 ,4
227,sub111,AI,Migrant Workers,clarity_ai_mw_02_1,5
344,sub111,AI,Migrant Workers,clarity_ai_mw_03_1,4
461,sub111,AI,Migrant Workers,clarity_ai_mw_04_1,4
578,sub111,AI,Migrant Workers,clarity_ai_mw_05_1,4
695,sub111,AI,Women Drivers,clarity_ai_wd_01_1,5
812,sub111,AI,Women Drivers,clarity_ai_wd_02_1,5
929,sub111,AI,Women Drivers,clarity_ai_wd_03_1,5
1046,sub111,AI,Women Drivers,clarity_ai_wd_04_1,4
1163,sub111,AI,Women Drivers,clarity_ai_wd_05_1,3
1280,sub111,AI,Young Drivers,clarity_ai_yd_01_1,3
1397,sub111,AI,Young Drivers,clarity_ai_yd_02_1,5
1514,sub111,AI,Young Drivers,clarity_ai_yd_03_1,4
1631,sub111,AI,Young Drivers,clarity_ai_yd_04_1,5
1748,sub111,AI,Young Drivers,clarity_ai_yd_05_1,4
1865,sub111,Human,Migrant Workers,clarity_hum_mw_01_1,4
1982,sub111,Human,Migrant Workers,clarity_hum_mw_02_1,3
2099,sub111,Human,Migrant Workers,clarity_hum_mw_03_1,5
2216,sub111,Human,Migrant Workers,clarity_hum_mw_04_1,5
2333,sub111,Human,Migrant Workers,clarity_hum_mw_05_1,5
2450,sub111,Human,Women Drivers,clarity_hum_wd_01_1,5
2567,sub111,Human,Women Drivers,clarity_hum_wd_02_1,4
2684,sub111,Human,Women Drivers,clarity_hum_wd_03_1,4
2801,sub111,Human,Women Drivers,clarity_hum_wd_04_1,4
2918,sub111,Human,Women Drivers,clarity_hum_wd_05_1,4
3035,sub111,Human,Young Drivers,clarity_hum_yd_01_1,4
3152,sub111,Human,Young Drivers,clarity_hum_yd_02_1,5
3269,sub111,Human,Young Drivers,clarity_hum_yd_03_1,5
3386,sub111,Human,Young Drivers,clarity_hum_yd_04_1,3
3503,sub111,Human,Young Drivers,clarity_hum_yd_05_1,3
111,sub112,AI,Migrant Workers,clarity_ai_mw_01_1 ,1
228,sub112,AI,Migrant Workers,clarity_ai_mw_02_1,1
345,sub112,AI,Migrant Workers,clarity_ai_mw_03_1,1
462,sub112,AI,Migrant Workers,clarity_ai_mw_04_1,1
579,sub112,AI,Migrant Workers,clarity_ai_mw_05_1,1
696,sub112,AI,Women Drivers,clarity_ai_wd_01_1,1
813,sub112,AI,Women Drivers,clarity_ai_wd_02_1,1
930,sub112,AI,Women Drivers,clarity_ai_wd_03_1,1
1047,sub112,AI,Women Drivers,clarity_ai_wd_04_1,1
1164,sub112,AI,Women Drivers,clarity_ai_wd_05_1,1
1281,sub112,AI,Young Drivers,clarity_ai_yd_01_1,1
1398,sub112,AI,Young Drivers,clarity_ai_yd_02_1,1
1515,sub112,AI,Young Drivers,clarity_ai_yd_03_1,1
1632,sub112,AI,Young Drivers,clarity_ai_yd_04_1,1
1749,sub112,AI,Young Drivers,clarity_ai_yd_05_1,1
1866,sub112,Human,Migrant Workers,clarity_hum_mw_01_1,1
1983,sub112,Human,Migrant Workers,clarity_hum_mw_02_1,1
2100,sub112,Human,Migrant Workers,clarity_hum_mw_03_1,1
2217,sub112,Human,Migrant Workers,clarity_hum_mw_04_1,1
2334,sub112,Human,Migrant Workers,clarity_hum_mw_05_1,1
2451,sub112,Human,Women Drivers,clarity_hum_wd_01_1,1
2568,sub112,Human,Women Drivers,clarity_hum_wd_02_1,1
2685,sub112,Human,Women Drivers,clarity_hum_wd_03_1,1
2802,sub112,Human,Women Drivers,clarity_hum_wd_04_1,1
2919,sub112,Human,Women Drivers,clarity_hum_wd_05_1,1
3036,sub112,Human,Young Drivers,clarity_hum_yd_01_1,1
3153,sub112,Human,Young Drivers,clarity_hum_yd_02_1,1
3270,sub112,Human,Young Drivers,clarity_hum_yd_03_1,1
3387,sub112,Human,Young Drivers,clarity_hum_yd_04_1,1
3504,sub112,Human,Young Drivers,clarity_hum_yd_05_1,1
112,sub113,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
229,sub113,AI,Migrant Workers,clarity_ai_mw_02_1,3
346,sub113,AI,Migrant Workers,clarity_ai_mw_03_1,3
463,sub113,AI,Migrant Workers,clarity_ai_mw_04_1,3
580,sub113,AI,Migrant Workers,clarity_ai_mw_05_1,2
697,sub113,AI,Women Drivers,clarity_ai_wd_01_1,2
814,sub113,AI,Women Drivers,clarity_ai_wd_02_1,3
931,sub113,AI,Women Drivers,clarity_ai_wd_03_1,2
1048,sub113,AI,Women Drivers,clarity_ai_wd_04_1,2
1165,sub113,AI,Women Drivers,clarity_ai_wd_05_1,2
1282,sub113,AI,Young Drivers,clarity_ai_yd_01_1,2
1399,sub113,AI,Young Drivers,clarity_ai_yd_02_1,2
1516,sub113,AI,Young Drivers,clarity_ai_yd_03_1,2
1633,sub113,AI,Young Drivers,clarity_ai_yd_04_1,4
1750,sub113,AI,Young Drivers,clarity_ai_yd_05_1,3
1867,sub113,Human,Migrant Workers,clarity_hum_mw_01_1,5
1984,sub113,Human,Migrant Workers,clarity_hum_mw_02_1,5
2101,sub113,Human,Migrant Workers,clarity_hum_mw_03_1,3
2218,sub113,Human,Migrant Workers,clarity_hum_mw_04_1,5
2335,sub113,Human,Migrant Workers,clarity_hum_mw_05_1,5
2452,sub113,Human,Women Drivers,clarity_hum_wd_01_1,5
2569,sub113,Human,Women Drivers,clarity_hum_wd_02_1,5
2686,sub113,Human,Women Drivers,clarity_hum_wd_03_1,2
2803,sub113,Human,Women Drivers,clarity_hum_wd_04_1,5
2920,sub113,Human,Women Drivers,clarity_hum_wd_05_1,5
3037,sub113,Human,Young Drivers,clarity_hum_yd_01_1,2
3154,sub113,Human,Young Drivers,clarity_hum_yd_02_1,2
3271,sub113,Human,Young Drivers,clarity_hum_yd_03_1,2
3388,sub113,Human,Young Drivers,clarity_hum_yd_04_1,2
3505,sub113,Human,Young Drivers,clarity_hum_yd_05_1,5
113,sub114,AI,Migrant Workers,clarity_ai_mw_01_1 ,4
230,sub114,AI,Migrant Workers,clarity_ai_mw_02_1,3
347,sub114,AI,Migrant Workers,clarity_ai_mw_03_1,4
464,sub114,AI,Migrant Workers,clarity_ai_mw_04_1,3
581,sub114,AI,Migrant Workers,clarity_ai_mw_05_1,4
698,sub114,AI,Women Drivers,clarity_ai_wd_01_1,3
815,sub114,AI,Women Drivers,clarity_ai_wd_02_1,4
932,sub114,AI,Women Drivers,clarity_ai_wd_03_1,4
1049,sub114,AI,Women Drivers,clarity_ai_wd_04_1,3
1166,sub114,AI,Women Drivers,clarity_ai_wd_05_1,4
1283,sub114,AI,Young Drivers,clarity_ai_yd_01_1,4
1400,sub114,AI,Young Drivers,clarity_ai_yd_02_1,3
1517,sub114,AI,Young Drivers,clarity_ai_yd_03_1,4
1634,sub114,AI,Young Drivers,clarity_ai_yd_04_1,4
1751,sub114,AI,Young Drivers,clarity_ai_yd_05_1,3
1868,sub114,Human,Migrant Workers,clarity_hum_mw_01_1,3
1985,sub114,Human,Migrant Workers,clarity_hum_mw_02_1,2
2102,sub114,Human,Migrant Workers,clarity_hum_mw_03_1,4
2219,sub114,Human,Migrant Workers,clarity_hum_mw_04_1,2
2336,sub114,Human,Migrant Workers,clarity_hum_mw_05_1,4
2453,sub114,Human,Women Drivers,clarity_hum_wd_01_1,3
2570,sub114,Human,Women Drivers,clarity_hum_wd_02_1,3
2687,sub114,Human,Women Drivers,clarity_hum_wd_03_1,4
2804,sub114,Human,Women Drivers,clarity_hum_wd_04_1,2
2921,sub114,Human,Women Drivers,clarity_hum_wd_05_1,2
3038,sub114,Human,Young Drivers,clarity_hum_yd_01_1,3
3155,sub114,Human,Young Drivers,clarity_hum_yd_02_1,3
3272,sub114,Human,Young Drivers,clarity_hum_yd_03_1,4
3389,sub114,Human,Young Drivers,clarity_hum_yd_04_1,4
3506,sub114,Human,Young Drivers,clarity_hum_yd_05_1,3
114,sub115,AI,Migrant Workers,clarity_ai_mw_01_1 ,3
231,sub115,AI,Migrant Workers,clarity_ai_mw_02_1,5
348,sub115,AI,Migrant Workers,clarity_ai_mw_03_1,5
465,sub115,AI,Migrant Workers,clarity_ai_mw_04_1,4
582,sub115,AI,Migrant Workers,clarity_ai_mw_05_1,4
699,sub115,AI,Women Drivers,clarity_ai_wd_01_1,5
816,sub115,AI,Women Drivers,clarity_ai_wd_02_1,5
933,sub115,AI,Women Drivers,clarity_ai_wd_03_1,3
1050,sub115,AI,Women Drivers,clarity_ai_wd_04_1,5
1167,sub115,AI,Women Drivers,clarity_ai_wd_05_1,5
1284,sub115,AI,Young Drivers,clarity_ai_yd_01_1,4
1401,sub115,AI,Young Drivers,clarity_ai_yd_02_1,5
1518,sub115,AI,Young Drivers,clarity_ai_yd_03_1,5
1635,sub115,AI,Young Drivers,clarity_ai_yd_04_1,5
1752,sub115,AI,Young Drivers,clarity_ai_yd_05_1,5
1869,sub115,Human,Migrant Workers,clarity_hum_mw_01_1,5
1986,sub115,Human,Migrant Workers,clarity_hum_mw_02_1,4
2103,sub115,Human,Migrant Workers,clarity_hum_mw_03_1,5
2220,sub115,Human,Migrant Workers,clarity_hum_mw_04_1,5
2337,sub115,Human,Migrant Workers,clarity_hum_mw_05_1,4
2454,sub115,Human,Women Drivers,clarity_hum_wd_01_1,5
2571,sub115,Human,Women Drivers,clarity_hum_wd_02_1,5
2688,sub115,Human,Women Drivers,clarity_hum_wd_03_1,4
2805,sub115,Human,Women Drivers,clarity_hum_wd_04_1,5
2922,sub115,Human,Women Drivers,clarity_hum_wd_05_1,5
3039,sub115,Human,Young Drivers,clarity_hum_yd_01_1,5
3156,sub115,Human,Young Drivers,clarity_hum_yd_02_1,5
3273,sub115,Human,Young Drivers,clarity_hum_yd_03_1,5
3390,sub115,Human,Young Drivers,clarity_hum_yd_04_1,5
3507,sub115,Human,Young Drivers,clarity_hum_yd_05_1,5
115,sub116,AI,Migrant Workers,clarity_ai_mw_01_1 ,5
232,sub116,AI,Migrant Workers,clarity_ai_mw_02_1,5
349,sub116,AI,Migrant Workers,clarity_ai_mw_03_1,5
466,sub116,AI,Migrant Workers,clarity_ai_mw_04_1,5
583,sub116,AI,Migrant Workers,clarity_ai_mw_05_1,5
700,sub116,AI,Women Drivers,clarity_ai_wd_01_1,5
817,sub116,AI,Women Drivers,clarity_ai_wd_02_1,5
934,sub116,AI,Women Drivers,clarity_ai_wd_03_1,5
1051,sub116,AI,Women Drivers,clarity_ai_wd_04_1,5
1168,sub116,AI,Women Drivers,clarity_ai_wd_05_1,5
1285,sub116,AI,Young Drivers,clarity_ai_yd_01_1,5
1402,sub116,AI,Young Drivers,clarity_ai_yd_02_1,5
1519,sub116,AI,Young Drivers,clarity_ai_yd_03_1,5
1636,sub116,AI,Young Drivers,clarity_ai_yd_04_1,5
1753,sub116,AI,Young Drivers,clarity_ai_yd_05_1,5
1870,sub116,Human,Migrant Workers,clarity_hum_mw_01_1,5
1987,sub116,Human,Migrant Workers,clarity_hum_mw_02_1,5
2104,sub116,Human,Migrant Workers,clarity_hum_mw_03_1,5
2221,sub116,Human,Migrant Workers,clarity_hum_mw_04_1,5
2338,sub116,Human,Migrant Workers,clarity_hum_mw_05_1,5
2455,sub116,Human,Women Drivers,clarity_hum_wd_01_1,5
2572,sub116,Human,Women Drivers,clarity_hum_wd_02_1,5
2689,sub116,Human,Women Drivers,clarity_hum_wd_03_1,5
2806,sub116,Human,Women Drivers,clarity_hum_wd_04_1,5
2923,sub116,Human,Women Drivers,clarity_hum_wd_05_1,5
3040,sub116,Human,Young Drivers,clarity_hum_yd_01_1,5
3157,sub116,Human,Young Drivers,clarity_hum_yd_02_1,5
3274,sub116,Human,Young Drivers,clarity_hum_yd_03_1,5
3391,sub116,Human,Young Drivers,clarity_hum_yd_04_1,5
